TXN_ID,DATE,CITY,PRODUCT,QUANTITY,UNIT_PRICE,STORE_ADDRESS,REVENUE,YEAR,MONTH,MONTH_NUM,QUARTER,DAY,WEEK,CITY_CODE
J-02224,2024-08-09,Tokyo,Tablet Pro,5.0,2320.38,"3-5 Shinjuku, Shinjuku-ku",11601.9,2024,August,8,Q3,9,32,6
J-02227,2024-04-03,Berlin,Gaming Laptop,5.0,2334.82,"Alexanderplatz 5, 10178",11674.1,2024,April,4,Q2,3,14,0
J-02233,2024-12-04,Berlin,Tablet Pro,3.0,328.82,"Alexanderplatz 5, 10178",986.46,2024,December,12,Q4,4,49,0
J-02234,2024-11-08,London,Smart TV,6.0,2397.63,"12 Oxford St, W1D 1AB",14385.78,2024,November,11,Q4,8,45,3
J-02235,2024-06-13,London,Gaming Laptop,2.0,1944.85,"12 Oxford St, W1D 1AB",3889.7,2024,June,6,Q2,13,24,3
J-02236,2024-01-12,Berlin,Gaming Laptop,6.0,1260.33,"Kurfurstendamm 22, 10719",7561.98,2024,January,1,Q1,12,2,0
J-02238,2024-03-22,Tokyo,Smart Watch,5.0,353.75,"1-1 Akihabara, Chiyoda",1768.75,2024,March,3,Q1,22,12,6
J-02239,2024-01-05,Berlin,Smart Watch,2.0,1289.4,"Alexanderplatz 5, 10178",2578.8,2024,January,1,Q1,5,1,0
J-02240,2024-10-23,London,4K Camera,1.0,576.65,"88 Regent Ave, SW1A 2AA",576.65,2024,October,10,Q4,23,43,3
J-02241,2024-01-05,Kathmandu,Smart TV,6.0,1175.97,"New Road, Kathmandu 44600",7055.82,2024,January,1,Q1,5,1,2
J-02242,2024-12-29,Kathmandu,Smart Watch,3.0,1602.73,"Durbar Marg, KTM 44601",4808.19,2024,December,12,Q4,29,52,2
J-02243,2024-04-04,Berlin,Gaming Console,4.0,1851.28,"Kurfurstendamm 22, 10719",7405.12,2024,April,4,Q2,4,14,0
J-02244,2024-03-10,Berlin,Gaming Console,7.0,2192.29,"Alexanderplatz 5, 10178",15346.03,2024,March,3,Q1,10,10,0
J-02246,2024-03-10,Sydney,Gaming Console,6.0,931.16,"City Centre, Pitt St Mall",5586.96,2024,March,3,Q1,10,10,5
J-02247,2024-10-27,Kathmandu,Smart Watch,4.0,1975.78,"Durbar Marg, KTM 44601",7903.12,2024,October,10,Q4,27,43,2
J-02248,2024-12-06,Tokyo,Gaming Console,6.0,727.05,"3-5 Shinjuku, Shinjuku-ku",4362.3,2024,December,12,Q4,6,49,6
J-02250,2024-08-08,Sydney,Wireless Earbuds,1.0,620.31,"City Centre, Pitt St Mall",620.31,2024,August,8,Q3,8,32,5
J-02252,2024-02-06,Tokyo,Smart Watch,4.0,583.02,"3-5 Shinjuku, Shinjuku-ku",2332.08,2024,February,2,Q1,6,6,6
J-02256,2024-06-05,Tokyo,Smart Watch,6.0,1951.58,"3-5 Shinjuku, Shinjuku-ku",11709.48,2024,June,6,Q2,5,23,6
J-02258,2024-03-22,Tokyo,Gaming Laptop,2.0,1884.91,"3-5 Shinjuku, Shinjuku-ku",3769.82,2024,March,3,Q1,22,12,6
J-02259,2024-10-04,Sydney,Smart Watch,2.0,746.88,"88 George St, NSW 2000",1493.76,2024,October,10,Q4,4,40,5
J-02262,2024-06-03,New York,Gaming Console,4.0,456.36,"350 5th Ave, NY 10118",1825.44,2024,June,6,Q2,3,23,4
J-02264,2024-07-06,Dubai,Tablet Pro,6.0,2491.02,"Dubai Mall, Level 2, S12",14946.12,2024,July,7,Q3,6,27,1
J-02266,2024-09-12,London,Gaming Console,1.0,619.8,"12 Oxford St, W1D 1AB",619.8,2024,September,9,Q3,12,37,3
J-02268,2024-01-23,Berlin,Gaming Laptop,3.0,1902.28,"Alexanderplatz 5, 10178",5706.84,2024,January,1,Q1,23,4,0
J-02269,2024-06-05,New York,Wireless Earbuds,6.0,645.09,"350 5th Ave, NY 10118",3870.54,2024,June,6,Q2,5,23,4
J-02270,2024-02-13,New York,Gaming Console,4.0,1818.6,"350 5th Ave, NY 10118",7274.4,2024,February,2,Q1,13,7,4
J-02271,2024-04-14,Sydney,Tablet Pro,4.0,849.16,"88 George St, NSW 2000",3396.64,2024,April,4,Q2,14,15,5
J-02273,2024-02-25,London,Gaming Console,4.0,1422.5,"12 Oxford St, W1D 1AB",5690.0,2024,February,2,Q1,25,8,3
J-02274,2024-06-10,Sydney,Smart Watch,1.0,1342.45,"88 George St, NSW 2000",1342.45,2024,June,6,Q2,10,24,5
J-02275,2024-08-11,Kathmandu,Gaming Console,6.0,1635.43,"New Road, Kathmandu 44600",9812.58,2024,August,8,Q3,11,32,2
J-02276,2024-12-29,Sydney,Smart TV,1.0,2323.3,"88 George St, NSW 2000",2323.3,2024,December,12,Q4,29,52,5
J-02278,2024-01-18,Sydney,Wireless Earbuds,3.0,177.71,"City Centre, Pitt St Mall",533.13,2024,January,1,Q1,18,3,5
J-02280,2024-06-14,Dubai,Gaming Console,7.0,1977.42,"Dubai Mall, Level 2, S12",13841.94,2024,June,6,Q2,14,24,1
J-02281,2024-04-27,Tokyo,Tablet Pro,3.0,662.26,"1-1 Akihabara, Chiyoda",1986.78,2024,April,4,Q2,27,17,6
J-02282,2024-08-04,Kathmandu,Smart TV,4.0,92.99,"New Road, Kathmandu 44600",371.96,2024,August,8,Q3,4,31,2
J-02285,2024-01-31,Kathmandu,Gaming Console,5.0,2378.36,"New Road, Kathmandu 44600",11891.8,2024,January,1,Q1,31,5,2
J-02286,2024-06-03,Tokyo,Smart Watch,4.0,1798.3,"3-5 Shinjuku, Shinjuku-ku",7193.2,2024,June,6,Q2,3,23,6
J-02287,2024-10-01,Berlin,Smart TV,2.0,290.16,"Alexanderplatz 5, 10178",580.32,2024,October,10,Q4,1,40,0
J-02288,2024-04-28,Tokyo,Wireless Earbuds,1.0,835.64,"1-1 Akihabara, Chiyoda",835.64,2024,April,4,Q2,28,17,6
J-02289,2024-01-31,London,Gaming Laptop,1.0,1571.95,"12 Oxford St, W1D 1AB",1571.95,2024,January,1,Q1,31,5,3
J-02290,2024-09-23,London,Gaming Laptop,3.0,1464.39,"12 Oxford St, W1D 1AB",4393.17,2024,September,9,Q3,23,39,3
J-02291,2024-12-27,New York,Gaming Console,6.0,2018.61,"200 Broadway, NY 10007",12111.66,2024,December,12,Q4,27,52,4
J-02294,2024-10-30,Sydney,Tablet Pro,7.0,1127.79,"City Centre, Pitt St Mall",7894.53,2024,October,10,Q4,30,44,5
J-02296,2024-10-12,London,Tablet Pro,3.0,1432.42,"88 Regent Ave, SW1A 2AA",4297.26,2024,October,10,Q4,12,41,3
J-02298,2024-02-22,Berlin,Gaming Laptop,7.0,495.3,"Kurfurstendamm 22, 10719",3467.1,2024,February,2,Q1,22,8,0
J-02301,2024-03-22,Berlin,Wireless Earbuds,7.0,1609.9,"Alexanderplatz 5, 10178",11269.3,2024,March,3,Q1,22,12,0
J-02302,2024-06-25,Sydney,Gaming Console,6.0,375.89,"City Centre, Pitt St Mall",2255.34,2024,June,6,Q2,25,26,5
J-02307,2024-10-05,London,4K Camera,5.0,2397.14,"88 Regent Ave, SW1A 2AA",11985.7,2024,October,10,Q4,5,40,3
J-02309,2024-09-02,Berlin,Tablet Pro,4.0,2381.54,"Alexanderplatz 5, 10178",9526.16,2024,September,9,Q3,2,36,0
J-02312,2024-05-03,Tokyo,4K Camera,6.0,1262.47,"1-1 Akihabara, Chiyoda",7574.82,2024,May,5,Q2,3,18,6
J-02314,2024-07-12,Dubai,Gaming Laptop,5.0,1251.14,"Dubai Mall, Level 2, S12",6255.7,2024,July,7,Q3,12,28,1
J-02316,2024-12-28,Kathmandu,Gaming Console,1.0,690.44,"New Road, Kathmandu 44600",690.44,2024,December,12,Q4,28,52,2
J-02320,2024-12-30,Kathmandu,Smart TV,5.0,1858.76,"Durbar Marg, KTM 44601",9293.8,2024,December,12,Q4,30,1,2
J-02321,2024-05-22,Dubai,Tablet Pro,5.0,183.42,"Dubai Mall, Level 2, S12",917.1,2024,May,5,Q2,22,21,1
J-02324,2024-04-16,Kathmandu,Gaming Laptop,5.0,489.16,"Durbar Marg, KTM 44601",2445.8,2024,April,4,Q2,16,16,2
J-02325,2024-10-04,Kathmandu,Wireless Earbuds,2.0,2009.64,"New Road, Kathmandu 44600",4019.28,2024,October,10,Q4,4,40,2
J-02327,2024-08-05,Berlin,Gaming Laptop,4.0,1418.41,"Kurfurstendamm 22, 10719",5673.64,2024,August,8,Q3,5,32,0
J-02331,2024-11-24,Tokyo,Tablet Pro,7.0,1971.93,"3-5 Shinjuku, Shinjuku-ku",13803.51,2024,November,11,Q4,24,47,6
J-02333,2024-09-16,London,Smart Watch,1.0,670.62,"12 Oxford St, W1D 1AB",670.62,2024,September,9,Q3,16,38,3
J-02334,2024-09-21,Berlin,Smart TV,1.0,1981.66,"Kurfurstendamm 22, 10719",1981.66,2024,September,9,Q3,21,38,0
J-02335,2024-10-11,Kathmandu,Wireless Earbuds,2.0,2272.96,"Durbar Marg, KTM 44601",4545.92,2024,October,10,Q4,11,41,2
J-02336,2024-10-14,Tokyo,Tablet Pro,1.0,1661.37,"3-5 Shinjuku, Shinjuku-ku",1661.37,2024,October,10,Q4,14,42,6
J-02337,2024-08-31,Dubai,Smart Watch,5.0,1763.55,"Dubai Mall, Level 2, S12",8817.75,2024,August,8,Q3,31,35,1
J-02338,2024-03-24,Dubai,Wireless Earbuds,1.0,104.86,"Dubai Mall, Level 2, S12",104.86,2024,March,3,Q1,24,12,1
J-02339,2024-07-05,Tokyo,Gaming Laptop,3.0,803.4,"3-5 Shinjuku, Shinjuku-ku",2410.2,2024,July,7,Q3,5,27,6
J-02342,2024-12-04,New York,Gaming Laptop,6.0,771.02,"200 Broadway, NY 10007",4626.12,2024,December,12,Q4,4,49,4
J-02343,2024-09-16,Dubai,Tablet Pro,2.0,2472.51,"Mall of Emirates, B1-45",4945.02,2024,September,9,Q3,16,38,1
J-02344,2024-05-21,Tokyo,Gaming Console,4.0,1760.84,"3-5 Shinjuku, Shinjuku-ku",7043.36,2024,May,5,Q2,21,21,6
J-02348,2024-01-20,Berlin,Tablet Pro,6.0,140.26,"Alexanderplatz 5, 10178",841.56,2024,January,1,Q1,20,3,0
J-02349,2024-12-16,Tokyo,Gaming Laptop,4.0,899.85,"3-5 Shinjuku, Shinjuku-ku",3599.4,2024,December,12,Q4,16,51,6
J-02350,2024-10-07,Tokyo,Smart TV,5.0,920.6,"3-5 Shinjuku, Shinjuku-ku",4603.0,2024,October,10,Q4,7,41,6
J-02352,2024-05-05,Sydney,Smart TV,4.0,1611.72,"City Centre, Pitt St Mall",6446.88,2024,May,5,Q2,5,18,5
J-02354,2024-08-20,New York,4K Camera,4.0,1196.37,"350 5th Ave, NY 10118",4785.48,2024,August,8,Q3,20,34,4
J-02355,2024-11-27,Dubai,Smart Watch,4.0,116.43,"Dubai Mall, Level 2, S12",465.72,2024,November,11,Q4,27,48,1
J-02356,2024-10-19,Berlin,Smart TV,5.0,1492.42,"Kurfurstendamm 22, 10719",7462.1,2024,October,10,Q4,19,42,0
J-02357,2024-10-20,New York,Gaming Console,6.0,2412.13,"200 Broadway, NY 10007",14472.78,2024,October,10,Q4,20,42,4
J-02358,2024-04-09,Sydney,4K Camera,6.0,1254.93,"88 George St, NSW 2000",7529.58,2024,April,4,Q2,9,15,5
J-02359,2024-11-28,Tokyo,Wireless Earbuds,5.0,448.83,"1-1 Akihabara, Chiyoda",2244.15,2024,November,11,Q4,28,48,6
J-02361,2024-12-29,Berlin,Tablet Pro,5.0,2210.18,"Kurfurstendamm 22, 10719",11050.9,2024,December,12,Q4,29,52,0
J-02362,2024-11-04,Berlin,Wireless Earbuds,7.0,2155.52,"Kurfurstendamm 22, 10719",15088.64,2024,November,11,Q4,4,45,0
J-02364,2024-02-17,Tokyo,Wireless Earbuds,2.0,1291.47,"1-1 Akihabara, Chiyoda",2582.94,2024,February,2,Q1,17,7,6
J-02365,2024-01-12,Dubai,Smart Watch,3.0,1785.56,"Dubai Mall, Level 2, S12",5356.68,2024,January,1,Q1,12,2,1
J-02367,2024-12-24,Kathmandu,4K Camera,3.0,1994.89,"New Road, Kathmandu 44600",5984.67,2024,December,12,Q4,24,52,2
J-02375,2024-07-14,Kathmandu,Gaming Console,1.0,2448.55,"New Road, Kathmandu 44600",2448.55,2024,July,7,Q3,14,28,2
J-02377,2024-09-03,New York,Wireless Earbuds,3.0,1468.25,"350 5th Ave, NY 10118",4404.75,2024,September,9,Q3,3,36,4
J-02379,2024-07-30,London,Tablet Pro,6.0,70.35,"88 Regent Ave, SW1A 2AA",422.1,2024,July,7,Q3,30,31,3
J-02380,2024-07-23,Dubai,Wireless Earbuds,7.0,308.48,"Mall of Emirates, B1-45",2159.36,2024,July,7,Q3,23,30,1
J-02384,2024-03-11,Dubai,4K Camera,6.0,923.43,"Dubai Mall, Level 2, S12",5540.58,2024,March,3,Q1,11,11,1
J-02385,2024-04-11,Kathmandu,Gaming Console,2.0,739.24,"Durbar Marg, KTM 44601",1478.48,2024,April,4,Q2,11,15,2
J-02389,2024-07-01,London,4K Camera,6.0,214.35,"12 Oxford St, W1D 1AB",1286.1,2024,July,7,Q3,1,27,3
J-02390,2024-12-01,New York,Smart Watch,6.0,2421.73,"350 5th Ave, NY 10118",14530.38,2024,December,12,Q4,1,48,4
J-02391,2024-08-11,Berlin,Smart Watch,6.0,61.13,"Alexanderplatz 5, 10178",366.78,2024,August,8,Q3,11,32,0
J-02392,2024-09-24,Sydney,Smart TV,3.0,814.8,"City Centre, Pitt St Mall",2444.4,2024,September,9,Q3,24,39,5
J-02393,2024-09-16,Dubai,4K Camera,5.0,1736.06,"Mall of Emirates, B1-45",8680.3,2024,September,9,Q3,16,38,1
J-02395,2024-11-30,Berlin,4K Camera,4.0,384.15,"Alexanderplatz 5, 10178",1536.6,2024,November,11,Q4,30,48,0
J-02396,2024-07-30,Sydney,Gaming Console,4.0,470.6,"City Centre, Pitt St Mall",1882.4,2024,July,7,Q3,30,31,5
J-02397,2024-02-04,Kathmandu,Gaming Console,1.0,1081.96,"New Road, Kathmandu 44600",1081.96,2024,February,2,Q1,4,5,2
J-02398,2024-04-21,London,Smart Watch,4.0,1200.73,"12 Oxford St, W1D 1AB",4802.92,2024,April,4,Q2,21,16,3
J-02402,2024-08-12,London,Wireless Earbuds,3.0,2116.42,"88 Regent Ave, SW1A 2AA",6349.26,2024,August,8,Q3,12,33,3
J-02408,2024-09-22,Kathmandu,Gaming Console,6.0,2051.77,"New Road, Kathmandu 44600",12310.62,2024,September,9,Q3,22,38,2
J-02409,2024-01-29,Dubai,Gaming Console,5.0,313.01,"Mall of Emirates, B1-45",1565.05,2024,January,1,Q1,29,5,1
J-02410,2024-08-16,New York,4K Camera,3.0,2167.06,"350 5th Ave, NY 10118",6501.18,2024,August,8,Q3,16,33,4
J-02411,2024-04-05,Tokyo,Gaming Laptop,4.0,2321.3,"1-1 Akihabara, Chiyoda",9285.2,2024,April,4,Q2,5,14,6
J-02419,2024-09-17,London,Wireless Earbuds,5.0,1458.23,"88 Regent Ave, SW1A 2AA",7291.15,2024,September,9,Q3,17,38,3
J-02420,2024-08-28,Sydney,Wireless Earbuds,1.0,439.96,"88 George St, NSW 2000",439.96,2024,August,8,Q3,28,35,5
J-02422,2024-08-04,Dubai,Smart TV,2.0,1607.42,"Dubai Mall, Level 2, S12",3214.84,2024,August,8,Q3,4,31,1
J-02423,2024-06-17,Sydney,Gaming Console,7.0,1257.3,"City Centre, Pitt St Mall",8801.1,2024,June,6,Q2,17,25,5
J-02424,2024-02-28,Sydney,Tablet Pro,3.0,1551.53,"City Centre, Pitt St Mall",4654.59,2024,February,2,Q1,28,9,5
J-02426,2024-10-03,Kathmandu,Wireless Earbuds,5.0,634.65,"New Road, Kathmandu 44600",3173.25,2024,October,10,Q4,3,40,2
J-02427,2024-01-12,New York,Gaming Console,6.0,2095.91,"350 5th Ave, NY 10118",12575.46,2024,January,1,Q1,12,2,4
J-02428,2024-02-04,Kathmandu,4K Camera,1.0,1166.5,"Durbar Marg, KTM 44601",1166.5,2024,February,2,Q1,4,5,2
J-02429,2024-12-07,Dubai,Tablet Pro,5.0,2499.49,"Dubai Mall, Level 2, S12",12497.45,2024,December,12,Q4,7,49,1
J-02431,2024-04-28,Tokyo,Wireless Earbuds,1.0,241.61,"1-1 Akihabara, Chiyoda",241.61,2024,April,4,Q2,28,17,6
J-02432,2024-02-07,Dubai,4K Camera,2.0,2175.08,"Mall of Emirates, B1-45",4350.16,2024,February,2,Q1,7,6,1
J-02433,2024-08-08,Sydney,4K Camera,5.0,654.73,"88 George St, NSW 2000",3273.65,2024,August,8,Q3,8,32,5
J-02434,2024-04-11,London,4K Camera,2.0,1782.94,"12 Oxford St, W1D 1AB",3565.88,2024,April,4,Q2,11,15,3
J-02437,2024-04-06,London,Smart TV,3.0,686.75,"12 Oxford St, W1D 1AB",2060.25,2024,April,4,Q2,6,14,3
J-02438,2024-06-25,Dubai,Smart TV,5.0,1305.3,"Mall of Emirates, B1-45",6526.5,2024,June,6,Q2,25,26,1
J-02439,2024-08-01,London,4K Camera,6.0,1292.51,"12 Oxford St, W1D 1AB",7755.06,2024,August,8,Q3,1,31,3
J-02440,2024-10-06,London,4K Camera,3.0,1079.39,"12 Oxford St, W1D 1AB",3238.17,2024,October,10,Q4,6,40,3
J-02444,2024-09-30,Sydney,Gaming Laptop,1.0,1186.07,"88 George St, NSW 2000",1186.07,2024,September,9,Q3,30,40,5
J-02445,2024-08-12,Tokyo,Smart Watch,1.0,1183.03,"1-1 Akihabara, Chiyoda",1183.03,2024,August,8,Q3,12,33,6
J-02447,2024-06-06,London,Smart Watch,5.0,2107.33,"12 Oxford St, W1D 1AB",10536.65,2024,June,6,Q2,6,23,3
J-02448,2024-11-05,Tokyo,4K Camera,3.0,1746.15,"1-1 Akihabara, Chiyoda",5238.45,2024,November,11,Q4,5,45,6
J-02451,2024-01-30,London,Gaming Console,1.0,170.92,"88 Regent Ave, SW1A 2AA",170.92,2024,January,1,Q1,30,5,3
J-02452,2024-10-18,Dubai,Gaming Laptop,2.0,1265.5,"Dubai Mall, Level 2, S12",2531.0,2024,October,10,Q4,18,42,1
J-02453,2024-09-18,Berlin,4K Camera,1.0,2285.5,"Kurfurstendamm 22, 10719",2285.5,2024,September,9,Q3,18,38,0
J-02454,2024-10-13,Sydney,4K Camera,5.0,678.63,"City Centre, Pitt St Mall",3393.15,2024,October,10,Q4,13,41,5
J-02456,2024-06-21,London,Smart TV,7.0,2379.63,"88 Regent Ave, SW1A 2AA",16657.41,2024,June,6,Q2,21,25,3
J-02460,2024-01-17,London,Gaming Console,1.0,998.15,"88 Regent Ave, SW1A 2AA",998.15,2024,January,1,Q1,17,3,3
J-02462,2024-03-02,New York,Gaming Laptop,7.0,849.82,"350 5th Ave, NY 10118",5948.74,2024,March,3,Q1,2,9,4
J-02467,2024-09-13,New York,Smart TV,1.0,421.46,"350 5th Ave, NY 10118",421.46,2024,September,9,Q3,13,37,4
J-02469,2024-12-21,Tokyo,Smart Watch,2.0,2265.72,"1-1 Akihabara, Chiyoda",4531.44,2024,December,12,Q4,21,51,6
J-02473,2024-04-10,Berlin,4K Camera,6.0,763.32,"Kurfurstendamm 22, 10719",4579.92,2024,April,4,Q2,10,15,0
J-02476,2024-03-13,London,Smart Watch,5.0,2259.28,"88 Regent Ave, SW1A 2AA",11296.4,2024,March,3,Q1,13,11,3
J-02477,2024-04-27,Berlin,4K Camera,5.0,1247.7,"Alexanderplatz 5, 10178",6238.5,2024,April,4,Q2,27,17,0
J-02478,2024-08-28,Dubai,Wireless Earbuds,2.0,1714.63,"Dubai Mall, Level 2, S12",3429.26,2024,August,8,Q3,28,35,1
J-02481,2024-03-13,Kathmandu,Tablet Pro,6.0,115.1,"New Road, Kathmandu 44600",690.6,2024,March,3,Q1,13,11,2
J-02482,2024-08-07,New York,Tablet Pro,7.0,345.33,"200 Broadway, NY 10007",2417.31,2024,August,8,Q3,7,32,4
J-02486,2024-06-07,New York,Wireless Earbuds,6.0,1650.95,"350 5th Ave, NY 10118",9905.7,2024,June,6,Q2,7,23,4
J-02487,2024-01-26,Tokyo,Wireless Earbuds,7.0,1175.68,"3-5 Shinjuku, Shinjuku-ku",8229.76,2024,January,1,Q1,26,4,6
J-02488,2024-07-14,Berlin,Tablet Pro,1.0,643.2,"Kurfurstendamm 22, 10719",643.2,2024,July,7,Q3,14,28,0
J-02489,2024-12-03,Tokyo,Gaming Laptop,4.0,2187.51,"3-5 Shinjuku, Shinjuku-ku",8750.04,2024,December,12,Q4,3,49,6
J-02490,2024-09-15,Kathmandu,Wireless Earbuds,7.0,681.4,"Durbar Marg, KTM 44601",4769.8,2024,September,9,Q3,15,37,2
J-02491,2024-06-17,Dubai,Gaming Console,6.0,187.78,"Dubai Mall, Level 2, S12",1126.68,2024,June,6,Q2,17,25,1
J-02493,2024-04-02,Dubai,Tablet Pro,1.0,1566.07,"Dubai Mall, Level 2, S12",1566.07,2024,April,4,Q2,2,14,1
J-02495,2024-08-19,Tokyo,Smart TV,1.0,818.35,"3-5 Shinjuku, Shinjuku-ku",818.35,2024,August,8,Q3,19,34,6
J-02496,2024-08-09,Berlin,4K Camera,5.0,1981.49,"Alexanderplatz 5, 10178",9907.45,2024,August,8,Q3,9,32,0
J-02498,2024-07-15,Dubai,Wireless Earbuds,7.0,912.69,"Mall of Emirates, B1-45",6388.83,2024,July,7,Q3,15,29,1
J-02499,2024-06-14,Dubai,4K Camera,3.0,937.69,"Dubai Mall, Level 2, S12",2813.07,2024,June,6,Q2,14,24,1
J-02503,2024-05-04,Tokyo,Wireless Earbuds,6.0,508.0,"3-5 Shinjuku, Shinjuku-ku",3048.0,2024,May,5,Q2,4,18,6
J-02505,2024-11-10,London,Smart Watch,6.0,1255.98,"88 Regent Ave, SW1A 2AA",7535.88,2024,November,11,Q4,10,45,3
J-02507,2024-08-26,London,Tablet Pro,4.0,2437.07,"12 Oxford St, W1D 1AB",9748.28,2024,August,8,Q3,26,35,3
J-02508,2024-06-06,Sydney,Gaming Console,7.0,741.61,"88 George St, NSW 2000",5191.27,2024,June,6,Q2,6,23,5
J-02510,2024-07-06,Sydney,Smart Watch,3.0,820.76,"88 George St, NSW 2000",2462.28,2024,July,7,Q3,6,27,5
J-02511,2024-04-14,Berlin,Smart Watch,1.0,1219.28,"Kurfurstendamm 22, 10719",1219.28,2024,April,4,Q2,14,15,0
J-02512,2024-09-12,London,Smart TV,2.0,1093.76,"12 Oxford St, W1D 1AB",2187.52,2024,September,9,Q3,12,37,3
J-02514,2024-03-16,London,Wireless Earbuds,2.0,999.89,"12 Oxford St, W1D 1AB",1999.78,2024,March,3,Q1,16,11,3
J-02515,2024-05-23,Sydney,Smart TV,7.0,2230.38,"City Centre, Pitt St Mall",15612.66,2024,May,5,Q2,23,21,5
J-02516,2024-12-18,Dubai,Smart TV,4.0,1680.05,"Dubai Mall, Level 2, S12",6720.2,2024,December,12,Q4,18,51,1
J-02518,2024-09-26,Tokyo,Wireless Earbuds,6.0,1037.0,"3-5 Shinjuku, Shinjuku-ku",6222.0,2024,September,9,Q3,26,39,6
J-02526,2024-02-10,Tokyo,Gaming Laptop,5.0,970.67,"1-1 Akihabara, Chiyoda",4853.35,2024,February,2,Q1,10,6,6
J-02529,2024-11-13,Sydney,Smart TV,5.0,639.46,"City Centre, Pitt St Mall",3197.3,2024,November,11,Q4,13,46,5
J-02530,2024-03-29,London,Wireless Earbuds,2.0,1893.77,"88 Regent Ave, SW1A 2AA",3787.54,2024,March,3,Q1,29,13,3
J-02532,2024-03-14,New York,Smart TV,5.0,2241.72,"200 Broadway, NY 10007",11208.6,2024,March,3,Q1,14,11,4
J-02534,2024-07-09,Dubai,Smart TV,4.0,1214.58,"Dubai Mall, Level 2, S12",4858.32,2024,July,7,Q3,9,28,1
J-02536,2024-04-30,London,Smart Watch,1.0,396.96,"88 Regent Ave, SW1A 2AA",396.96,2024,April,4,Q2,30,18,3
J-02538,2024-10-15,Sydney,Gaming Console,3.0,1181.33,"City Centre, Pitt St Mall",3543.99,2024,October,10,Q4,15,42,5
J-02539,2024-07-04,Tokyo,Tablet Pro,5.0,1972.79,"3-5 Shinjuku, Shinjuku-ku",9863.95,2024,July,7,Q3,4,27,6
J-02542,2024-09-05,Sydney,Smart TV,7.0,394.82,"88 George St, NSW 2000",2763.74,2024,September,9,Q3,5,36,5
J-02544,2024-07-08,Dubai,Gaming Console,1.0,566.68,"Mall of Emirates, B1-45",566.68,2024,July,7,Q3,8,28,1
J-02545,2024-08-05,New York,Smart TV,2.0,192.7,"350 5th Ave, NY 10118",385.4,2024,August,8,Q3,5,32,4
J-02546,2024-12-18,Dubai,Smart Watch,5.0,617.0,"Mall of Emirates, B1-45",3085.0,2024,December,12,Q4,18,51,1
J-02548,2024-07-12,New York,Wireless Earbuds,6.0,634.87,"200 Broadway, NY 10007",3809.22,2024,July,7,Q3,12,28,4
J-02549,2024-01-10,London,Wireless Earbuds,4.0,1335.96,"12 Oxford St, W1D 1AB",5343.84,2024,January,1,Q1,10,2,3
J-02553,2024-04-24,Sydney,4K Camera,1.0,1540.28,"City Centre, Pitt St Mall",1540.28,2024,April,4,Q2,24,17,5
J-02554,2024-02-06,Sydney,Tablet Pro,5.0,682.69,"City Centre, Pitt St Mall",3413.45,2024,February,2,Q1,6,6,5
J-02557,2024-10-28,Dubai,Tablet Pro,5.0,910.17,"Dubai Mall, Level 2, S12",4550.85,2024,October,10,Q4,28,44,1
J-02559,2024-04-08,London,Smart Watch,3.0,1199.81,"88 Regent Ave, SW1A 2AA",3599.43,2024,April,4,Q2,8,15,3
J-02560,2024-10-04,Berlin,4K Camera,1.0,2257.35,"Alexanderplatz 5, 10178",2257.35,2024,October,10,Q4,4,40,0
J-02566,2024-12-19,Dubai,Smart Watch,4.0,1901.56,"Mall of Emirates, B1-45",7606.24,2024,December,12,Q4,19,51,1
J-02568,2024-02-15,Sydney,Smart TV,5.0,1268.36,"88 George St, NSW 2000",6341.8,2024,February,2,Q1,15,7,5
J-02569,2024-07-03,Tokyo,Gaming Laptop,5.0,750.61,"1-1 Akihabara, Chiyoda",3753.05,2024,July,7,Q3,3,27,6
J-02570,2024-08-04,London,Tablet Pro,2.0,744.82,"12 Oxford St, W1D 1AB",1489.64,2024,August,8,Q3,4,31,3
J-02571,2024-09-18,Tokyo,Tablet Pro,7.0,154.14,"1-1 Akihabara, Chiyoda",1078.98,2024,September,9,Q3,18,38,6
J-02572,2024-04-18,London,Tablet Pro,1.0,1338.28,"88 Regent Ave, SW1A 2AA",1338.28,2024,April,4,Q2,18,16,3
J-02573,2024-05-09,Kathmandu,Gaming Console,7.0,816.14,"New Road, Kathmandu 44600",5712.98,2024,May,5,Q2,9,19,2
J-02574,2024-02-22,New York,Gaming Laptop,3.0,911.34,"200 Broadway, NY 10007",2734.02,2024,February,2,Q1,22,8,4
J-02575,2024-05-29,Dubai,4K Camera,4.0,2116.56,"Dubai Mall, Level 2, S12",8466.24,2024,May,5,Q2,29,22,1
J-02578,2024-09-13,Kathmandu,Smart TV,2.0,1538.2,"New Road, Kathmandu 44600",3076.4,2024,September,9,Q3,13,37,2
J-02579,2024-07-08,Kathmandu,Smart TV,5.0,2213.78,"Durbar Marg, KTM 44601",11068.9,2024,July,7,Q3,8,28,2
J-02580,2024-06-11,Dubai,Smart Watch,7.0,1107.22,"Dubai Mall, Level 2, S12",7750.54,2024,June,6,Q2,11,24,1
J-02582,2024-07-13,Tokyo,Wireless Earbuds,4.0,2264.6,"1-1 Akihabara, Chiyoda",9058.4,2024,July,7,Q3,13,28,6
