LOG_ID,EVENT_DATE,CITY,STORE_ADDRESS,PRODUCT,UNITS_SOLD,UNIT_PRICE
C-02536,11/08/2024,Berlin,"Alexanderplatz 5, 10178",Smart Watch,1,104.28
C-02537,26/02/2024,Dubai,"Mall of Emirates, B1-45",Gaming Console,6,551.68
C-02538,26/05/2024,Dubai,"Dubai Mall, Level 2, S12",Wireless Earbuds,9,57.97
C-02539,26/03/2024,Dubai,"Mall of Emirates, B1-45",Smart Watch,7,201.28
C-02540,18/02/2024,London,"88 Regent Ave, SW1A 2AA",Gaming Console,7,997.96
C-02541,09/11/2024,Kathmandu,"New Road, Kathmandu 44600",Gaming Console,3,378.1
C-02542,30/03/2024,Kathmandu,"New Road, Kathmandu 44600",4K Camera,5,2117.19
C-02543,08/08/2024,Sydney,"City Centre, Pitt St Mall",Smart Watch,1,1175.65
C-02544,09/07/2024,Kathmandu,"Durbar Marg, KTM 44601",Smart Watch,6,377.36
C-02545,24/09/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Smart Watch,1,2405.73
C-02546,16/03/2024,New York,"350 5th Ave, NY 10118",Smart Watch,9,2754.83
C-02547,12/08/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Smart TV,8,-53.87
C-02548,11/07/2024,Kathmandu,"Durbar Marg, KTM 44601",Smart TV,9,1038.3
C-02549,20/01/2024,London,"12 Oxford St, W1D 1AB",Gaming Console,7,1355.3
C-02550,29/12/2024,Dubai,"Mall of Emirates, B1-45",Wireless Earbuds,2,1706.16
C-02551,06/09/2024,Dubai,"Mall of Emirates, B1-45",Tablet Pro,4,1776.67
C-02552,08/09/2024,Dubai,"Mall of Emirates, B1-45",Gaming Laptop,7,-151.29
C-02553,12/08/2024,Sydney,"88 George St, NSW 2000",Smart TV,8,2341.31
C-02554,11/01/2024,Dubai,"Mall of Emirates, B1-45",Tablet Pro,4,2520.04
C-02555,13/09/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Gaming Console,6,1477.27
C-02556,08/02/2024,New York,"200 Broadway, NY 10007",Gaming Console,2,2429.42
C-02557,05/06/2024,Berlin,"Alexanderplatz 5, 10178",Smart TV,7,1329.58
C-02558,17/06/2024,Kathmandu,"Durbar Marg, KTM 44601",4K Camera,8,2831.87
C-02559,09/06/2024,Tokyo,"1-1 Akihabara, Chiyoda",Gaming Laptop,6,661.04
C-02560,12/02/2024,Tokyo,"1-1 Akihabara, Chiyoda",Smart Watch,5,2673.12
C-02561,11/01/2024,London,"88 Regent Ave, SW1A 2AA",4K Camera,6,511.93
C-02562,09/03/2024,Kathmandu,"New Road, Kathmandu 44600",Wireless Earbuds,3,793.44
C-02563,07/02/2024,Kathmandu,"New Road, Kathmandu 44600",4K Camera,5,-214.28
C-02564,02/12/2024,Berlin,"Kurfurstendamm 22, 10719",Smart TV,4,1377.92
C-02565,16/02/2024,Berlin,"Alexanderplatz 5, 10178",Gaming Console,3,2630.0
C-02566,21/06/2024,Dubai,"Dubai Mall, Level 2, S12",Smart Watch,2,2313.48
C-02567,22/01/2024,London,"12 Oxford St, W1D 1AB",Gaming Laptop,9,-160.55
C-02568,25/06/2024,New York,"350 5th Ave, NY 10118",Wireless Earbuds,1,431.65
C-02569,22/08/2024,Kathmandu,"New Road, Kathmandu 44600",Tablet Pro,7,993.63
C-02570,07/11/2024,Tokyo,"1-1 Akihabara, Chiyoda",4K Camera,6,2496.4
C-02571,02/07/2024,New York,"200 Broadway, NY 10007",Gaming Console,3,1265.2
C-02572,25/11/2024,Kathmandu,"Durbar Marg, KTM 44601",4K Camera,5,1122.13
C-02573,06/11/2024,Berlin,"Alexanderplatz 5, 10178",Smart TV,MISSING,1890.52
C-02574,27/12/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Gaming Laptop,8,-113.91
C-02575,29/01/2024,Berlin,"Alexanderplatz 5, 10178",Wireless Earbuds,6,929.66
C-02576,21/02/2024,Kathmandu,"New Road, Kathmandu 44600",Smart TV,8,1359.96
C-02577,14/05/2024,Sydney,"City Centre, Pitt St Mall",Wireless Earbuds,5,-12.81
C-02578,14/02/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Smart TV,9,2021.81
C-02579,14/04/2024,New York,"200 Broadway, NY 10007",Gaming Console,5,2240.3
C-02580,18/10/2024,London,"88 Regent Ave, SW1A 2AA",4K Camera,3,1534.81
C-02581,07/07/2024,Berlin,"Kurfurstendamm 22, 10719",Smart TV,3,2402.33
C-02582,22/03/2024,Dubai,"Dubai Mall, Level 2, S12",Wireless Earbuds,7,345.88
C-02583,18/04/2024,Sydney,"City Centre, Pitt St Mall",Tablet Pro,8,1654.7
C-02584,23/01/2024,Kathmandu,"Durbar Marg, KTM 44601",Wireless Earbuds,9,1344.16
C-02585,25/11/2024,Sydney,"88 George St, NSW 2000",Smart Watch,3,2452.57
C-02586,14/02/2024,Dubai,"Dubai Mall, Level 2, S12",Wireless Earbuds,9,1354.47
C-02587,04/06/2024,London,"88 Regent Ave, SW1A 2AA",Gaming Console,1,281.21
C-02588,25/02/2024,Berlin,"Kurfurstendamm 22, 10719",Smart TV,8,1655.12
C-02589,10/10/2024,Sydney,"City Centre, Pitt St Mall",Gaming Console,6,2848.31
C-02590,11/09/2024,Berlin,"Alexanderplatz 5, 10178",Smart Watch,7,1333.75
C-02591,10/01/2024,Dubai,"Dubai Mall, Level 2, S12",Smart Watch,3,2140.47
C-02592,17/06/2024,Kathmandu,"Durbar Marg, KTM 44601",Smart Watch,9,1076.56
C-02593,21/06/2024,London,"12 Oxford St, W1D 1AB",4K Camera,7,1067.04
C-02594,07/01/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Gaming Console,8,2488.07
C-02595,22/12/2024,Dubai,"Dubai Mall, Level 2, S12",Smart Watch,5,2659.64
C-02596,09/02/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Gaming Laptop,2,2087.38
C-02597,02/02/2024,London,"12 Oxford St, W1D 1AB",Wireless Earbuds,5,2683.6
C-02598,18/06/2024,London,"12 Oxford St, W1D 1AB",Wireless Earbuds,1,1078.51
C-02599,19/08/2024,Sydney,"88 George St, NSW 2000",Tablet Pro,4,1618.95
C-02600,16/03/2024,New York,"350 5th Ave, NY 10118",Wireless Earbuds,3,2771.38
C-02601,14/01/2024,Kathmandu,"New Road, Kathmandu 44600",Smart TV,4,1406.48
C-02602,26/11/2024,New York,"350 5th Ave, NY 10118",Gaming Laptop,8,-146.11
C-02603,07/11/2024,Dubai,"Mall of Emirates, B1-45",Smart Watch,8,1001.9
C-02604,30/03/2024,Kathmandu,"Durbar Marg, KTM 44601",Gaming Laptop,8,518.95
C-02605,14/04/2024,London,"88 Regent Ave, SW1A 2AA",Tablet Pro,6,1869.94
C-02606,10/01/2024,Berlin,"Kurfurstendamm 22, 10719",Smart Watch,7,185.0
C-02607,22/07/2024,London,"12 Oxford St, W1D 1AB",Gaming Laptop,9,2434.68
C-02608,28/10/2024,Berlin,"Alexanderplatz 5, 10178",4K Camera,9,699.46
C-02609,11/05/2024,London,"12 Oxford St, W1D 1AB",Smart TV,1,1225.92
C-02610,19/09/2024,Berlin,"Alexanderplatz 5, 10178",Tablet Pro,5,469.82
C-02611,26/11/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Wireless Earbuds,4,759.93
C-02612,05/06/2024,London,"88 Regent Ave, SW1A 2AA",Gaming Laptop,2,2826.01
C-02613,21/09/2024,Berlin,"Kurfurstendamm 22, 10719",Tablet Pro,5,1268.71
C-02614,13/10/2024,Kathmandu,"New Road, Kathmandu 44600",Gaming Laptop,6,-235.57
C-02615,01/12/2024,Berlin,"Kurfurstendamm 22, 10719",Tablet Pro,5,-36.46
C-02616,28/10/2024,Dubai,"Mall of Emirates, B1-45",Gaming Console,1,907.89
C-02617,22/06/2024,Sydney,"City Centre, Pitt St Mall",Gaming Laptop,3,647.6
C-02618,15/06/2024,New York,"350 5th Ave, NY 10118",Wireless Earbuds,5,1903.57
C-02619,05/05/2024,Kathmandu,"Durbar Marg, KTM 44601",Smart TV,2,1778.24
C-02620,09/12/2024,London,"88 Regent Ave, SW1A 2AA",Gaming Laptop,2,-56.01
C-02621,03/04/2024,New York,"200 Broadway, NY 10007",Tablet Pro,6,2413.03
C-02622,29/09/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Wireless Earbuds,5,2501.3
C-02623,30/01/2024,Sydney,"88 George St, NSW 2000",Gaming Console,5,1613.23
C-02624,28/07/2024,Sydney,"City Centre, Pitt St Mall",4K Camera,1,186.66
C-02625,05/12/2024,London,"12 Oxford St, W1D 1AB",Wireless Earbuds,5,-28.78
C-02626,20/08/2024,Berlin,"Alexanderplatz 5, 10178",4K Camera,7,2731.79
C-02627,22/05/2024,Berlin,"Alexanderplatz 5, 10178",Tablet Pro,1,536.31
C-02628,23/07/2024,London,"88 Regent Ave, SW1A 2AA",4K Camera,8,1038.42
C-02629,23/06/2024,Sydney,"88 George St, NSW 2000",Tablet Pro,7,2613.67
C-02630,27/04/2024,Kathmandu,"New Road, Kathmandu 44600",4K Camera,1,1798.63
C-02631,02/06/2024,Kathmandu,"Durbar Marg, KTM 44601",Gaming Console,7,1335.04
C-02632,31/01/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Gaming Console,4,1242.63
C-02633,17/08/2024,Dubai,"Mall of Emirates, B1-45",Wireless Earbuds,7,220.51
C-02634,24/04/2024,Tokyo,"1-1 Akihabara, Chiyoda",Smart TV,6,-271.04
C-02635,29/10/2024,London,"12 Oxford St, W1D 1AB",Smart TV,5,2241.66
C-02636,24/10/2024,Dubai,"Mall of Emirates, B1-45",Gaming Laptop,8,2175.76
C-02637,25/06/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",4K Camera,MISSING,-245.51
C-02638,13/01/2024,New York,"200 Broadway, NY 10007",4K Camera,1,1118.69
C-02639,25/09/2024,London,"12 Oxford St, W1D 1AB",Tablet Pro,4,276.3
C-02640,12/09/2024,Kathmandu,"New Road, Kathmandu 44600",Wireless Earbuds,6,2004.33
C-02641,29/11/2024,Berlin,"Alexanderplatz 5, 10178",Gaming Laptop,8,2947.02
C-02642,02/05/2024,Dubai,"Dubai Mall, Level 2, S12",4K Camera,2,-265.42
C-02643,23/01/2024,Sydney,"88 George St, NSW 2000",Tablet Pro,7,1742.98
C-02644,17/04/2024,Berlin,"Kurfurstendamm 22, 10719",Gaming Console,7,1304.54
C-02645,03/07/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Gaming Console,8,659.18
C-02646,19/11/2024,Kathmandu,"New Road, Kathmandu 44600",Smart Watch,9,2033.17
C-02647,24/03/2024,London,"88 Regent Ave, SW1A 2AA",Tablet Pro,7,1334.17
C-02648,20/08/2024,Sydney,"88 George St, NSW 2000",Gaming Console,9,1792.54
C-02649,17/12/2024,Berlin,"Alexanderplatz 5, 10178",4K Camera,5,2.69
C-02650,31/08/2024,Berlin,"Alexanderplatz 5, 10178",Gaming Console,7,346.03
C-02651,20/05/2024,Kathmandu,"Durbar Marg, KTM 44601",Gaming Console,3,2994.22
C-02652,11/11/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Tablet Pro,3,508.62
C-02653,24/01/2024,New York,"200 Broadway, NY 10007",Gaming Console,8,1071.57
C-02654,06/04/2024,Sydney,"City Centre, Pitt St Mall",Gaming Console,4,2941.97
C-02655,16/05/2024,Sydney,"88 George St, NSW 2000",Gaming Laptop,1,1480.5
C-02656,17/05/2024,Sydney,"88 George St, NSW 2000",Gaming Laptop,7,2982.57
C-02657,18/07/2024,London,"88 Regent Ave, SW1A 2AA",4K Camera,3,1343.52
C-02658,27/08/2024,London,"12 Oxford St, W1D 1AB",Smart Watch,2,614.06
C-02659,17/01/2024,Berlin,"Kurfurstendamm 22, 10719",Gaming Console,8,762.5
C-02660,18/11/2024,Berlin,"Kurfurstendamm 22, 10719",4K Camera,9,1005.5
C-02661,23/11/2024,Dubai,"Dubai Mall, Level 2, S12",Smart TV,6,2140.12
C-02662,14/02/2024,Berlin,"Alexanderplatz 5, 10178",Wireless Earbuds,3,1099.57
C-02663,26/09/2024,New York,"350 5th Ave, NY 10118",Gaming Console,1,281.6
C-02664,09/02/2024,Dubai,"Dubai Mall, Level 2, S12",Tablet Pro,5,-214.34
C-02665,02/02/2024,Kathmandu,"New Road, Kathmandu 44600",Gaming Laptop,8,1216.37
C-02666,18/04/2024,London,"12 Oxford St, W1D 1AB",Gaming Console,5,2139.43
C-02667,09/03/2024,Tokyo,"1-1 Akihabara, Chiyoda",Smart Watch,9,1101.27
C-02668,16/11/2024,London,"12 Oxford St, W1D 1AB",Gaming Console,MISSING,1733.14
C-02669,12/10/2024,London,"12 Oxford St, W1D 1AB",Gaming Console,1,1630.61
C-02670,13/06/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Wireless Earbuds,3,1214.44
C-02671,08/11/2024,New York,"350 5th Ave, NY 10118",Tablet Pro,9,1121.1
C-02672,10/07/2024,Sydney,"City Centre, Pitt St Mall",Tablet Pro,8,-133.37
C-02673,17/10/2024,Sydney,"88 George St, NSW 2000",Gaming Laptop,8,29.06
C-02674,09/02/2024,Sydney,"88 George St, NSW 2000",Smart Watch,4,2053.47
C-02675,12/06/2024,Berlin,"Kurfurstendamm 22, 10719",4K Camera,4,2674.92
C-02676,18/04/2024,Kathmandu,"New Road, Kathmandu 44600",Gaming Console,6,982.23
C-02677,28/07/2024,London,"88 Regent Ave, SW1A 2AA",Smart TV,4,2057.32
C-02678,05/07/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Wireless Earbuds,5,2988.91
C-02679,28/12/2024,Kathmandu,"Durbar Marg, KTM 44601",Tablet Pro,3,1277.01
C-02680,18/10/2024,Berlin,"Alexanderplatz 5, 10178",Wireless Earbuds,3,11.43
C-02681,30/12/2024,Kathmandu,"New Road, Kathmandu 44600",Gaming Console,4,1150.53
C-02682,22/04/2024,Kathmandu,"Durbar Marg, KTM 44601",Gaming Laptop,4,329.34
C-02683,16/05/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",4K Camera,4,2599.88
C-02684,11/04/2024,Dubai,"Mall of Emirates, B1-45",Gaming Console,4,986.67
C-02685,23/03/2024,London,"88 Regent Ave, SW1A 2AA",Tablet Pro,7,1848.06
C-02686,12/05/2024,Sydney,"88 George St, NSW 2000",Smart TV,1,2877.0
C-02687,03/06/2024,Dubai,"Mall of Emirates, B1-45",Wireless Earbuds,4,2321.43
C-02688,23/12/2024,Kathmandu,"Durbar Marg, KTM 44601",Gaming Laptop,2,1702.15
C-02689,28/01/2024,Berlin,"Alexanderplatz 5, 10178",Smart TV,7,1182.77
C-02690,17/05/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Tablet Pro,6,1713.8
C-02691,13/10/2024,Tokyo,"1-1 Akihabara, Chiyoda",Wireless Earbuds,QTY_ERR,2188.47
C-02692,05/01/2024,Berlin,"Kurfurstendamm 22, 10719",Smart Watch,3,503.63
C-02693,08/01/2024,New York,"200 Broadway, NY 10007",Gaming Console,2,2157.72
C-02694,28/02/2024,Dubai,"Dubai Mall, Level 2, S12",Tablet Pro,8,1360.08
C-02695,09/12/2024,Sydney,"City Centre, Pitt St Mall",Smart Watch,2,2988.03
C-02696,12/12/2024,Berlin,"Kurfurstendamm 22, 10719",Gaming Laptop,5,1560.41
C-02697,01/04/2024,Dubai,"Dubai Mall, Level 2, S12",Wireless Earbuds,5,1166.44
C-02698,30/11/2024,Sydney,"City Centre, Pitt St Mall",Gaming Laptop,6,867.03
C-02699,03/08/2024,Kathmandu,"New Road, Kathmandu 44600",Smart Watch,8,508.78
C-02700,29/03/2024,Berlin,"Kurfurstendamm 22, 10719",Smart TV,8,2825.28
C-02701,16/05/2024,London,"88 Regent Ave, SW1A 2AA",4K Camera,,1425.98
C-02702,15/05/2024,Sydney,"88 George St, NSW 2000",4K Camera,1,2187.17
C-02703,19/04/2024,Tokyo,"1-1 Akihabara, Chiyoda",Smart Watch,1,51.25
C-02704,25/03/2024,Tokyo,"1-1 Akihabara, Chiyoda",Smart Watch,9,1725.89
C-02705,08/12/2024,Berlin,"Alexanderplatz 5, 10178",Smart Watch,4,929.11
C-02706,07/04/2024,New York,"350 5th Ave, NY 10118",Gaming Console,6,2809.92
C-02707,12/01/2024,Kathmandu,"New Road, Kathmandu 44600",Smart Watch,3,1333.74
C-02708,22/05/2024,London,"12 Oxford St, W1D 1AB",Gaming Laptop,MISSING,306.42
C-02709,10/12/2024,Kathmandu,"Durbar Marg, KTM 44601",4K Camera,5,473.68
C-02710,30/05/2024,London,"12 Oxford St, W1D 1AB",Gaming Console,7,729.93
C-02711,28/04/2024,Dubai,"Dubai Mall, Level 2, S12",Smart TV,9,979.47
C-02712,02/01/2024,Berlin,"Alexanderplatz 5, 10178",4K Camera,1,1767.8
C-02713,11/06/2024,Kathmandu,"New Road, Kathmandu 44600",Gaming Console,3,-275.64
C-02714,11/05/2024,New York,"350 5th Ave, NY 10118",Tablet Pro,4,-147.53
C-02715,22/07/2024,Sydney,"City Centre, Pitt St Mall",Wireless Earbuds,2,0.82
C-02716,21/04/2024,Tokyo,"1-1 Akihabara, Chiyoda",4K Camera,3,-252.0
C-02717,31/05/2024,Tokyo,"1-1 Akihabara, Chiyoda",Wireless Earbuds,5,2364.95
C-02718,25/07/2024,New York,"200 Broadway, NY 10007",Tablet Pro,3,1304.69
C-02719,27/11/2024,Sydney,"88 George St, NSW 2000",Tablet Pro,5,771.05
C-02720,01/09/2024,New York,"200 Broadway, NY 10007",Gaming Console,9,2253.79
C-02721,30/06/2024,Sydney,"88 George St, NSW 2000",Gaming Laptop,5,812.79
C-02722,08/12/2024,Sydney,"88 George St, NSW 2000",Tablet Pro,4,2320.18
C-02723,22/01/2024,Kathmandu,"New Road, Kathmandu 44600",Smart Watch,QTY_ERR,2503.3
C-02724,10/09/2024,London,"12 Oxford St, W1D 1AB",Gaming Laptop,9,2772.47
C-02725,04/09/2024,London,"88 Regent Ave, SW1A 2AA",Smart TV,3,987.16
C-02726,04/11/2024,London,"12 Oxford St, W1D 1AB",Wireless Earbuds,2,734.86
C-02727,04/04/2024,Kathmandu,"Durbar Marg, KTM 44601",Gaming Console,7,2938.37
C-02728,18/06/2024,London,"88 Regent Ave, SW1A 2AA",4K Camera,5,2853.47
C-02729,26/03/2024,Kathmandu,"Durbar Marg, KTM 44601",Wireless Earbuds,2,309.77
C-02730,23/07/2024,Kathmandu,"New Road, Kathmandu 44600",Tablet Pro,2,704.87
C-02731,17/12/2024,Dubai,"Dubai Mall, Level 2, S12",Smart TV,9,2394.8
C-02732,28/11/2024,Tokyo,"1-1 Akihabara, Chiyoda",Gaming Laptop,MISSING,2939.79
C-02733,06/10/2024,Sydney,"City Centre, Pitt St Mall",Tablet Pro,8,1614.41
C-02734,28/06/2024,New York,"200 Broadway, NY 10007",Gaming Console,3,1695.31
C-02735,03/02/2024,Dubai,"Dubai Mall, Level 2, S12",Gaming Laptop,6,1441.22
C-02736,11/07/2024,Berlin,"Alexanderplatz 5, 10178",Wireless Earbuds,7,1751.1
C-02737,10/07/2024,Kathmandu,"New Road, Kathmandu 44600",Tablet Pro,9,2350.15
C-02738,23/02/2024,Kathmandu,"New Road, Kathmandu 44600",Wireless Earbuds,1,1224.4
C-02739,08/08/2024,Berlin,"Kurfurstendamm 22, 10719",Gaming Laptop,4,1226.1
C-02740,18/09/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Smart TV,5,584.17
C-02741,10/10/2024,New York,"200 Broadway, NY 10007",4K Camera,2,538.12
C-02742,17/06/2024,London,"88 Regent Ave, SW1A 2AA",4K Camera,8,584.08
C-02743,12/11/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",4K Camera,2,891.61
C-02744,11/08/2024,London,"12 Oxford St, W1D 1AB",4K Camera,8,2560.89
C-02745,09/02/2024,Tokyo,"1-1 Akihabara, Chiyoda",Wireless Earbuds,9,911.37
C-02746,23/05/2024,Sydney,"City Centre, Pitt St Mall",Gaming Console,7,2136.69
C-02747,21/05/2024,New York,"350 5th Ave, NY 10118",Gaming Laptop,8,1736.93
C-02748,21/05/2024,New York,"200 Broadway, NY 10007",Smart TV,3,1912.18
C-02749,01/05/2024,Berlin,"Alexanderplatz 5, 10178",Smart TV,2,2064.31
C-02750,25/08/2024,New York,"350 5th Ave, NY 10118",Smart TV,5,281.53
C-02751,06/10/2024,Dubai,"Dubai Mall, Level 2, S12",Wireless Earbuds,1,91.9
C-02752,24/06/2024,Dubai,"Dubai Mall, Level 2, S12",Tablet Pro,3,1476.85
C-02753,25/02/2024,Sydney,"City Centre, Pitt St Mall",Smart Watch,6,1976.83
C-02754,03/04/2024,New York,"350 5th Ave, NY 10118",Tablet Pro,8,722.54
C-02755,02/05/2024,London,"12 Oxford St, W1D 1AB",Gaming Console,7,208.13
C-02756,23/08/2024,New York,"350 5th Ave, NY 10118",Smart Watch,2,2040.05
C-02757,13/09/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Wireless Earbuds,3,88.03
C-02758,24/07/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Gaming Laptop,2,2963.75
C-02759,23/05/2024,Kathmandu,"New Road, Kathmandu 44600",4K Camera,7,2605.4
C-02760,06/06/2024,Dubai,"Mall of Emirates, B1-45",Gaming Laptop,2,1721.29
C-02761,02/10/2024,New York,"350 5th Ave, NY 10118",Smart Watch,4,2673.46
C-02762,06/12/2024,Tokyo,"1-1 Akihabara, Chiyoda",4K Camera,4,261.96
C-02763,15/02/2024,Berlin,"Kurfurstendamm 22, 10719",Tablet Pro,9,2823.02
C-02764,26/11/2024,Berlin,"Alexanderplatz 5, 10178",Wireless Earbuds,2,1020.93
C-02765,09/12/2024,Sydney,"City Centre, Pitt St Mall",Wireless Earbuds,9,1693.9
C-02766,21/10/2024,Sydney,"City Centre, Pitt St Mall",4K Camera,8,2077.79
C-02767,08/06/2024,Kathmandu,"Durbar Marg, KTM 44601",4K Camera,7,37.13
C-02768,04/07/2024,Sydney,"City Centre, Pitt St Mall",Smart Watch,1,1559.11
C-02769,13/02/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Gaming Laptop,8,2896.48
C-02770,01/11/2024,New York,"200 Broadway, NY 10007",Wireless Earbuds,3,1899.32
C-02771,19/01/2024,London,"88 Regent Ave, SW1A 2AA",4K Camera,4,2442.12
C-02772,13/01/2024,Berlin,"Alexanderplatz 5, 10178",Wireless Earbuds,MISSING,429.41
C-02773,19/03/2024,London,"12 Oxford St, W1D 1AB",Wireless Earbuds,3,2956.97
C-02774,29/04/2024,London,"12 Oxford St, W1D 1AB",4K Camera,4,830.37
C-02775,08/07/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Gaming Laptop,5,2271.97
C-02776,25/12/2024,Berlin,"Kurfurstendamm 22, 10719",Tablet Pro,5,1268.88
C-02777,04/03/2024,Sydney,"88 George St, NSW 2000",Tablet Pro,3,647.71
C-02778,04/11/2024,Dubai,"Dubai Mall, Level 2, S12",Wireless Earbuds,6,2970.33
C-02779,31/01/2024,New York,"350 5th Ave, NY 10118",Smart TV,MISSING,2938.09
C-02780,02/03/2024,New York,"200 Broadway, NY 10007",Tablet Pro,4,1561.44
C-02781,24/11/2024,Tokyo,"1-1 Akihabara, Chiyoda",4K Camera,1,-4.17
C-02782,12/10/2024,Dubai,"Dubai Mall, Level 2, S12",Wireless Earbuds,6,210.42
C-02783,02/03/2024,New York,"350 5th Ave, NY 10118",Smart Watch,9,-15.65
C-02784,31/03/2024,Sydney,"88 George St, NSW 2000",Wireless Earbuds,3,2584.66
C-02785,11/08/2024,Sydney,"88 George St, NSW 2000",4K Camera,1,2104.95
C-02786,11/09/2024,New York,"200 Broadway, NY 10007",Wireless Earbuds,1,814.0
C-02787,07/10/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Wireless Earbuds,7,1487.33
C-02788,25/03/2024,London,"12 Oxford St, W1D 1AB",Tablet Pro,3,1218.17
C-02789,07/04/2024,Berlin,"Kurfurstendamm 22, 10719",Gaming Console,8,1954.98
C-02790,11/06/2024,Berlin,"Kurfurstendamm 22, 10719",Smart Watch,3,2901.26
C-02791,02/05/2024,New York,"200 Broadway, NY 10007",Gaming Laptop,6,1695.25
C-02792,26/07/2024,Tokyo,"1-1 Akihabara, Chiyoda",Wireless Earbuds,3,-294.28
C-02793,29/08/2024,Sydney,"88 George St, NSW 2000",Gaming Console,5,2522.54
C-02794,22/10/2024,Kathmandu,"Durbar Marg, KTM 44601",Smart TV,8,2507.67
C-02795,16/08/2024,Sydney,"City Centre, Pitt St Mall",Wireless Earbuds,2,238.42
C-02796,22/09/2024,London,"12 Oxford St, W1D 1AB",Smart TV,6,440.16
C-02797,22/09/2024,Tokyo,"1-1 Akihabara, Chiyoda",Gaming Console,8,1059.06
C-02798,18/04/2024,London,"12 Oxford St, W1D 1AB",Gaming Console,9,709.11
C-02799,10/09/2024,New York,"200 Broadway, NY 10007",Smart Watch,2,1238.72
C-02800,02/07/2024,Tokyo,"1-1 Akihabara, Chiyoda",Smart TV,9,2800.7
C-02801,31/08/2024,London,"88 Regent Ave, SW1A 2AA",Smart Watch,1,2397.71
C-02802,18/08/2024,New York,"350 5th Ave, NY 10118",Smart Watch,1,838.09
C-02803,29/01/2024,Tokyo,"1-1 Akihabara, Chiyoda",Gaming Console,,1403.33
C-02804,05/03/2024,Kathmandu,"Durbar Marg, KTM 44601",Smart Watch,5,2813.67
C-02805,12/09/2024,Dubai,"Mall of Emirates, B1-45",4K Camera,3,1473.5
C-02806,22/12/2024,New York,"350 5th Ave, NY 10118",Tablet Pro,9,1477.05
C-02807,04/11/2024,Berlin,"Alexanderplatz 5, 10178",Gaming Console,4,2635.12
C-02808,10/10/2024,New York,"200 Broadway, NY 10007",Gaming Console,2,630.96
C-02809,12/12/2024,London,"88 Regent Ave, SW1A 2AA",4K Camera,3,244.46
C-02810,25/01/2024,New York,"350 5th Ave, NY 10118",Smart Watch,9,599.01
C-02811,21/06/2024,London,"88 Regent Ave, SW1A 2AA",Tablet Pro,4,1128.24
C-02812,17/05/2024,London,"88 Regent Ave, SW1A 2AA",Smart TV,6,1757.31
C-02813,15/11/2024,London,"12 Oxford St, W1D 1AB",4K Camera,1,550.47
C-02814,18/06/2024,Berlin,"Kurfurstendamm 22, 10719",Gaming Console,9,1172.52
C-02815,17/02/2024,London,"12 Oxford St, W1D 1AB",Wireless Earbuds,1,842.16
C-02816,10/02/2024,Dubai,"Dubai Mall, Level 2, S12",Gaming Laptop,7,-299.03
C-02817,20/05/2024,Dubai,"Dubai Mall, Level 2, S12",Gaming Console,6,1667.51
C-02818,03/01/2024,Berlin,"Kurfurstendamm 22, 10719",Wireless Earbuds,8,1603.98
C-02819,27/12/2024,Dubai,"Dubai Mall, Level 2, S12",Smart TV,6,2694.27
C-02820,27/03/2024,Kathmandu,"Durbar Marg, KTM 44601",Smart Watch,5,1303.17
C-02821,20/02/2024,Berlin,"Kurfurstendamm 22, 10719",Smart Watch,4,2693.47
C-02822,01/03/2024,Tokyo,"1-1 Akihabara, Chiyoda",Wireless Earbuds,QTY_ERR,245.77
C-02823,13/04/2024,Kathmandu,"New Road, Kathmandu 44600",Gaming Console,5,-298.96
C-02824,19/08/2024,Dubai,"Dubai Mall, Level 2, S12",Gaming Console,4,641.31
C-02825,06/03/2024,Dubai,"Mall of Emirates, B1-45",Wireless Earbuds,5,403.31
C-02826,13/04/2024,Dubai,"Mall of Emirates, B1-45",Gaming Console,2,337.55
C-02827,28/09/2024,Sydney,"88 George St, NSW 2000",Tablet Pro,6,2034.0
